project_id,project_url,pull_request_id,pullreq_id,user_id,comment_id,position,body,commit_id,created_at,dialogue_act_classification_ml,pr_comments_cnt,pr_review_comments_cnt,pr_commits_cnt,pr_additions,pr_deletions,pr_changed_files,pr_merged_by_user_id,comment_author_association,comment_is_by_author,comment_updated_at,comment_html_url,pr_commits_cnt_prior_to_comment,commit_file_status,commit_file_additions,commit_file_deletions,commit_file_changes
16827424,https://api.github.com/repos/grpc/grpc-java,23479137,2916,1014305,111764939,15,"I don't follow. I only see values `1000` and INF used. If `1000` is too small, make it larger.",670521190,2017-04-17 16:07:06 UTC,nAnswer,0,5,2,39,10,5,4779759,MEMBER,False,2017-04-17T21:53:26Z,https://github.com/grpc/grpc-java/pull/2916#discussion_r111764939,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,23479137,2916,2489413,111651100,15,"if `enableKeepAlive` is true, the original nano values are too small. `keepAliveTimeout` being 1 nano definitely fails the test.",670521190,2017-04-14 23:51:34 UTC,Clarify,0,5,2,39,10,5,4779759,MEMBER,True,2017-04-17T21:53:26Z,https://github.com/grpc/grpc-java/pull/2916#discussion_r111651100,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,7483798,417,3402699,30081276,106,"I redid this. I realized that calling `writePing` from an arbitrary app thread could mistakenly break up the two underlying writes (frame header and then payload), interleaving them with other writes.

I changed it to use `ctx.write(Object)` and followed the command pattern already in place for other such writes. That should end up issuing the writes from a `ChannelHandlerInvoker`, which should be correct for expected thread-safety. I'm hoping you or @ejona86 have enough Netty-fu to help me make sure I'm doing it correctly.

In any event, the new code that writes the ping frame now also does a flush. Digging through everything else, it looked like you were right and that it is necessary.",255372112,2015-05-11 18:59:45 UTC,Clarify,10,35,1,821,14,9,2811396,MEMBER,True,2015-06-10T16:25:59Z,https://github.com/grpc/grpc-java/pull/417#discussion_r30081276,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,18272660,2381,1014305,85243845,123,Read can return less than the requested amount.,543173313,2016-10-26 23:51:51 UTC,Clarify,9,37,5,668,518,34,Not Available,MEMBER,False,2017-01-06T10:54:17Z,https://github.com/grpc/grpc-java/pull/2381#discussion_r85243845,0,modified,51,9,60
16827424,https://api.github.com/repos/grpc/grpc-java,11948985,1374,5551325,51337648,5,"It nags when building, and I did not know what the correct alternative is.  CIH adds a bunch of methods unrelated to how we are using CH here, so I left it as a todo.",381291083,2016-01-30 01:52:42 UTC,whQuestion,1,2,1,18,9,7,8943572,MEMBER,True,2016-01-30T01:55:26Z,https://github.com/grpc/grpc-java/pull/1374#discussion_r51337648,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,30725885,3659,2667165,148841016,57,now catching all Throwables,826019457,2017-11-03 17:07:25 UTC,Statement,0,15,5,192,3,3,2819812,CONTRIBUTOR,True,2017-11-06T18:23:28Z,https://github.com/grpc/grpc-java/pull/3659#discussion_r148841016,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,29199329,3518,1014305,160555668,18,Why use this?,871701106,2018-01-09 23:39:36 UTC,whQuestion,2,18,14,1999,3,32,Not Available,MEMBER,False,2018-01-09T23:55:22Z,https://github.com/grpc/grpc-java/pull/3518#discussion_r160555668,13,modified,2,1,3
16827424,https://api.github.com/repos/grpc/grpc-java,30767746,3663,2667165,148913666,31,nit: the whitespace here and on 1188 don't match 1156 and 1215. My IDE seems to think 1156 is the correct one.,826858697,2017-11-03 23:41:23 UTC,Statement,0,9,3,96,10,1,8943572,CONTRIBUTOR,False,2017-11-06T19:39:43Z,https://github.com/grpc/grpc-java/pull/3663#discussion_r148913666,0,modified,106,10,116
16827424,https://api.github.com/repos/grpc/grpc-java,20909918,2673,5551325,99022649,12,checkNotNull?,609725752,2017-02-01 23:28:30 UTC,ynQuestion,3,24,6,283,15,7,9053690,MEMBER,False,2017-02-03T21:24:01Z,https://github.com/grpc/grpc-java/pull/2673#discussion_r99022649,0,modified,3,0,3
16827424,https://api.github.com/repos/grpc/grpc-java,6756105,225,6174876,27609272,103,@ejona86 We don't need the check at all. The encoder will take care of this.,236951214,2015-04-01 18:41:36 UTC,Clarify,15,102,1,849,245,9,Not Available,COLLABORATOR,True,2015-04-07T20:23:00Z,https://github.com/grpc/grpc-java/pull/225#discussion_r27609272,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,6756105,225,1014305,27085241,24,"Remove ""and await"" from comment.",235805516,2015-03-24 22:58:24 UTC,Clarify,15,102,1,849,245,9,Not Available,MEMBER,False,2015-04-07T20:23:00Z,https://github.com/grpc/grpc-java/pull/225#discussion_r27085241,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,12307686,1422,1014305,53228849,153,Use `ForwardingServerCallListener` or `ForwardingServerCallListener.SimpleForwardingServerCallListener`,389691455,2016-02-17 20:48:24 UTC,Clarify,13,12,1,409,65,6,Not Available,MEMBER,False,2016-02-22T01:40:44Z,https://github.com/grpc/grpc-java/pull/1422#discussion_r53228849,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,7955256,530,1014305,33193516,72,Why is this static?,273701717,2015-06-24 18:42:39 UTC,whQuestion,9,52,1,2392,0,22,1962333,MEMBER,False,2015-06-26T22:31:54Z,https://github.com/grpc/grpc-java/pull/530#discussion_r33193516,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,15470150,1919,5551325,66847115,56,"Sometimes there is an overhead just for having something as part of the system.  Usually doubling the number of custom options should be double the total runtime, but its usually off by a constant.  Having a size of 0 should reveal what that constant is.

Also, We expect 0 to be extremely common as the number of custom call options, so it is representative. ",463700580,2016-06-13 18:56:50 UTC,Clarify,2,7,1,136,10,3,1388179,MEMBER,False,2016-06-15T08:25:15Z,https://github.com/grpc/grpc-java/pull/1919#discussion_r66847115,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,8054791,553,3691158,32794441,4,nice! thanks for moving,272413438,2015-06-18 23:07:46 UTC,Emphasis,2,14,3,424,82,7,2811396,CONTRIBUTOR,False,2015-06-26T19:20:37Z,https://github.com/grpc/grpc-java/pull/553#discussion_r32794441,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,8320907,678,3664876,36791978,47,This is so that it's easily changed locally.  Agreed that it's strange but it's temporary.,279279033,2015-08-11 18:06:45 UTC,Reject,3,20,1,148,55,10,6493296,MEMBER,True,2015-08-14T18:21:25Z,https://github.com/grpc/grpc-java/pull/678#discussion_r36791978,Not Available,Not Available,Not Available,Not Available,Not Available
42639030,https://api.github.com/repos/wordpress-mobile/WordPress-FluxC-Android,22602540,383,299591,109655659,1,"(Note: I don't care about the order, I think we should just keep them grouped for readability)",650195642,2017-04-04 13:04:12 UTC,Clarify,2,4,5,30,25,4,40213,CONTRIBUTOR,False,2017-04-04T13:04:13Z,https://github.com/wordpress-mobile/WordPress-FluxC-Android/pull/383#discussion_r109655659,4,modified,22,22,44
42639030,https://api.github.com/repos/wordpress-mobile/WordPress-FluxC-Android,21700738,330,299591,102898338,20,We can drop `request.disableRetries();` which is just a convenience method that calls `setRetryPolicy`,630899289,2017-02-24 08:36:45 UTC,Clarify,0,2,2,5,1,1,40213,CONTRIBUTOR,False,2017-02-24T13:27:01Z,https://github.com/wordpress-mobile/WordPress-FluxC-Android/pull/330#discussion_r102898338,0,modified,5,0,5
42639030,https://api.github.com/repos/wordpress-mobile/WordPress-FluxC-Android,36453262,756,6647042,177137009,177,"Similarly to [this comment](https://github.com/wordpress-mobile/WordPress-FluxC-Android/pull/756#discussion_r175779590), it doesn't seem like we need the extra overhead of `data` classes here (and for the inner classes as well), since these are only generated by Gson and don't require getters/setters/etc.",956834027,2018-03-26 15:38:28 UTC,Clarify,3,35,21,754,1,11,1079756,CONTRIBUTOR,False,2018-03-28T08:44:13Z,https://github.com/wordpress-mobile/WordPress-FluxC-Android/pull/756#discussion_r177137009,15,modified,1,1,2
42639030,https://api.github.com/repos/wordpress-mobile/WordPress-FluxC-Android,30133783,589,205127,146329620,23,We need to update this comment as well.,814331450,2017-10-23 16:57:45 UTC,Statement,0,2,5,105,55,4,662023,CONTRIBUTOR,False,2017-10-23T19:13:15Z,https://github.com/wordpress-mobile/WordPress-FluxC-Android/pull/589#discussion_r146329620,3,modified,29,7,36
42639030,https://api.github.com/repos/wordpress-mobile/WordPress-FluxC-Android,22548141,375,6647042,106954823,178,Future reader: it turned out that @maxme had `Align when multiline` enabled in AS under `Editor` > `Code Style` > `Java` > `Wrapping and Braces` > `Binary expressions`. Default settings won out.,649492679,2017-03-20 16:54:00 UTC,Other,1,3,6,50,51,1,40213,CONTRIBUTOR,True,2017-03-20T16:54:00Z,https://github.com/wordpress-mobile/WordPress-FluxC-Android/pull/375#discussion_r106954823,5,modified,3,2,5
42639030,https://api.github.com/repos/wordpress-mobile/WordPress-FluxC-Android,35986072,736,299591,173092327,4,Should we add `s` for static field names?,937635182,2018-03-08 08:36:06 UTC,Other,7,14,13,54,18,5,40213,CONTRIBUTOR,False,2018-03-08T13:40:20Z,https://github.com/wordpress-mobile/WordPress-FluxC-Android/pull/736#discussion_r173092327,2,modified,1,0,1
42639030,https://api.github.com/repos/wordpress-mobile/WordPress-FluxC-Android,21486463,322,6647042,101846318,117,Isn't this also going to include local (non-uploaded) media that's in a pending/failed/etc state?,620066152,2017-02-17 21:01:21 UTC,nAnswer,7,21,38,215,180,9,9613966,CONTRIBUTOR,False,2017-02-23T12:56:50Z,https://github.com/wordpress-mobile/WordPress-FluxC-Android/pull/322#discussion_r101846318,18,modified,8,2,10
42639030,https://api.github.com/repos/wordpress-mobile/WordPress-FluxC-Android,31311727,620,1719788,151488659,6,I added the new constructor in 307309616c510f23ef800ef67c7b69f383f270c5.  I moved the parsing logic in 5846d60900a0455bd6b9c3cfbe6f7869c0d37eb9.,838927650,2017-11-16 17:49:22 UTC,nAnswer,1,2,3,34,22,2,9613966,CONTRIBUTOR,True,2017-11-16T17:49:22Z,https://github.com/wordpress-mobile/WordPress-FluxC-Android/pull/620#discussion_r151488659,0,modified,5,1,6
42639030,https://api.github.com/repos/wordpress-mobile/WordPress-FluxC-Android,20912800,300,6647042,98758563,6,Is this change necessary? Can't we just bump the `wellsql` dependency to `1.1.1` and get the https://github.com/wordpress-mobile/wellsql/pull/6 fix?,609746369,2017-01-31 20:07:43 UTC,nAnswer,1,2,5,67,4,3,4031052,CONTRIBUTOR,False,2017-02-02T05:58:27Z,https://github.com/wordpress-mobile/WordPress-FluxC-Android/pull/300#discussion_r98758563,3,modified,1,1,2
42639030,https://api.github.com/repos/wordpress-mobile/WordPress-FluxC-Android,21069148,306,299591,99752249,85,Fixed in  b7d51b0 ,612467488,2017-02-07 06:18:18 UTC,Statement,1,4,7,334,92,17,9613966,CONTRIBUTOR,True,2017-02-07T06:18:18Z,https://github.com/wordpress-mobile/WordPress-FluxC-Android/pull/306#discussion_r99752249,5,modified,8,51,59
42639030,https://api.github.com/repos/wordpress-mobile/WordPress-FluxC-Android,27538372,533,3407236,137310222,4,"Good to know! thank you for pointing out exactly what the changes were, so we make sure it won't affect existing systems ???? ",775118820,2017-09-06 15:53:19 UTC,Emphasis,19,24,56,3008,46,32,40213,CONTRIBUTOR,False,2017-09-21T14:19:47Z,https://github.com/wordpress-mobile/WordPress-FluxC-Android/pull/533#discussion_r137310222,41,modified,2,2,4
42639030,https://api.github.com/repos/wordpress-mobile/WordPress-FluxC-Android,28043718,542,2037006,136213700,48,> especially since it's a public method (which it shouldn't be)?    I think `removeThemes` needs to be exposed so they can be deleted when self-hosted sites are removed in WPAndroid. That's the case I was thinking of at least.,771482869,2017-08-30 23:20:14 UTC,Clarify,2,32,50,1054,0,17,662023,CONTRIBUTOR,True,2017-08-30T23:33:31Z,https://github.com/wordpress-mobile/WordPress-FluxC-Android/pull/542#discussion_r136213700,42,modified,3,12,15
42639030,https://api.github.com/repos/wordpress-mobile/WordPress-FluxC-Android,30035626,584,205127,145811557,51,"We should extract `mThemeStore.getThemeByThemeId(testThemeId, false)` into a variable so we don't have to call it again in the next line.",812465868,2017-10-19 20:17:36 UTC,Reject,0,40,41,751,63,7,662023,CONTRIBUTOR,False,2017-10-23T21:40:26Z,https://github.com/wordpress-mobile/WordPress-FluxC-Android/pull/584#discussion_r145811557,20,modified,5,5,10
42639030,https://api.github.com/repos/wordpress-mobile/WordPress-FluxC-Android,30940982,605,408496,158224733,4,"Good point, done with be030a2.",868432764,2017-12-21 08:59:12 UTC,Statement,5,10,15,115,31,8,662023,CONTRIBUTOR,True,2017-12-22T09:22:09Z,https://github.com/wordpress-mobile/WordPress-FluxC-Android/pull/605#discussion_r158224733,7,modified,1,2,3
42639030,https://api.github.com/repos/wordpress-mobile/WordPress-FluxC-Android,36453262,756,1512784,177324873,24,I haven't noticed that! thanks ???? ,956834027,2018-03-27 07:00:40 UTC,Emphasis,3,35,21,754,1,11,1079756,CONTRIBUTOR,True,2018-03-28T08:44:13Z,https://github.com/wordpress-mobile/WordPress-FluxC-Android/pull/756#discussion_r177324873,15,added,76,0,76
42639030,https://api.github.com/repos/wordpress-mobile/WordPress-FluxC-Android,20914106,301,299591,98845431,26,Updated in  	336e284,609754616,2017-02-01 08:27:15 UTC,Statement,1,3,2,10,5,1,9613966,CONTRIBUTOR,True,2017-02-01T08:27:15Z,https://github.com/wordpress-mobile/WordPress-FluxC-Android/pull/301#discussion_r98845431,0,modified,9,4,13
42639030,https://api.github.com/repos/wordpress-mobile/WordPress-FluxC-Android,28043718,542,205127,135794131,49,"Can the `themeId` be empty? I am guessing it can, but I am curious about how it can.",770590822,2017-08-29 13:49:09 UTC,nAnswer,2,32,50,1054,0,17,662023,CONTRIBUTOR,False,2017-08-30T23:33:31Z,https://github.com/wordpress-mobile/WordPress-FluxC-Android/pull/542#discussion_r135794131,30,added,77,0,77
42639030,https://api.github.com/repos/wordpress-mobile/WordPress-FluxC-Android,16227367,122,299591,83203024,70,Same branch `feature/39-media-store-small-fixes` will work,532207175,2016-10-13 12:23:34 UTC,Clarify,21,32,184,4471,78,40,40213,CONTRIBUTOR,False,2016-10-26T15:57:27Z,https://github.com/wordpress-mobile/WordPress-FluxC-Android/pull/122#discussion_r83203024,Not Available,Not Available,Not Available,Not Available,Not Available
42639030,https://api.github.com/repos/wordpress-mobile/WordPress-FluxC-Android,28043718,542,205127,135791993,20,"I don't know how the fetch wp themes network call works, but if we are getting all the available wp themes and not a subset of them, we should be deleting every theme before inserting the new ones as there could be some themes removed on the remote. If that's not the case, please ignore this comment.",770590822,2017-08-29 13:41:18 UTC,Clarify,2,32,50,1054,0,17,662023,CONTRIBUTOR,False,2017-08-30T23:33:31Z,https://github.com/wordpress-mobile/WordPress-FluxC-Android/pull/542#discussion_r135791993,30,added,77,0,77
42639030,https://api.github.com/repos/wordpress-mobile/WordPress-FluxC-Android,21486463,322,205127,102069231,145,Fixed in db1bb0b2135ea92db336ebd5d2d64b0742aa36b1,620066152,2017-02-20 18:02:02 UTC,Statement,7,21,38,215,180,9,9613966,CONTRIBUTOR,True,2017-02-23T12:56:50Z,https://github.com/wordpress-mobile/WordPress-FluxC-Android/pull/322#discussion_r102069231,18,modified,8,2,10
42639030,https://api.github.com/repos/wordpress-mobile/WordPress-FluxC-Android,19068818,236,6647042,89407140,33,"Same as above, should be `assertTrue(...)`",562280415,2016-11-23 22:09:23 UTC,Other,2,4,24,424,62,13,9613966,CONTRIBUTOR,False,2016-11-24T07:39:43Z,https://github.com/wordpress-mobile/WordPress-FluxC-Android/pull/236#discussion_r89407140,20,modified,37,33,70
42639030,https://api.github.com/repos/wordpress-mobile/WordPress-FluxC-Android,32680850,655,205127,158393338,74,"We need to throw an error here if we don't expect it to happen. Otherwise the test will pass if we ever get `INVALID_INPUT` error when we expect the call to actually succeed. (Not in it's current form, in it's current form it'll just hang because we never call `mCountDownLatch.countDown();`, but I assume we'll cover the success path)",868547197,2017-12-21 22:31:15 UTC,Clarify,4,27,27,241,1,8,662023,CONTRIBUTOR,False,2017-12-27T18:37:20Z,https://github.com/wordpress-mobile/WordPress-FluxC-Android/pull/655#discussion_r158393338,10,modified,54,1,55
42639030,https://api.github.com/repos/wordpress-mobile/WordPress-FluxC-Android,32680850,655,205127,158095610,28,"Similar to my previous comment, we should have information about which `account` and `username` this even is related to.",868547201,2017-12-20 18:07:54 UTC,Clarify,4,27,27,241,1,8,662023,CONTRIBUTOR,False,2017-12-27T18:37:20Z,https://github.com/wordpress-mobile/WordPress-FluxC-Android/pull/655#discussion_r158095610,6,modified,20,0,20
42639030,https://api.github.com/repos/wordpress-mobile/WordPress-FluxC-Android,28105661,546,205127,136116619,22,"That's my bad @aforcier, I'll remove that commit.",771884710,2017-08-30 16:13:04 UTC,Statement,1,4,4,15,13,4,4031052,CONTRIBUTOR,True,2017-08-30T16:16:16Z,https://github.com/wordpress-mobile/WordPress-FluxC-Android/pull/546#discussion_r136116619,Not Available,Not Available,Not Available,Not Available,Not Available
42639030,https://api.github.com/repos/wordpress-mobile/WordPress-FluxC-Android,29017818,566,299591,143450556,5,"Ok, last time I checked there was a very long discussion about performances of the Android injectors, I'm not sure if it's a big deal or if it's solved.",803619601,2017-10-09 12:14:45 UTC,Clarify,3,3,14,216,199,30,40213,CONTRIBUTOR,False,2017-10-09T12:23:01Z,https://github.com/wordpress-mobile/WordPress-FluxC-Android/pull/566#discussion_r143450556,12,modified,1,1,2
42639030,https://api.github.com/repos/wordpress-mobile/WordPress-FluxC-Android,16418505,77,299591,76271633,435,"Humm, what about removing the post from the DB here? (or dispatching  `REMOVE_POST`) so the app doesn't have to ""refresh"" the post list or call remove.",499660668,2016-08-25 15:56:45 UTC,Clarify,7,18,115,4234,52,41,40213,CONTRIBUTOR,False,2016-08-26T15:58:31Z,https://github.com/wordpress-mobile/WordPress-FluxC-Android/pull/77#discussion_r76271633,Not Available,Not Available,Not Available,Not Available,Not Available
42639030,https://api.github.com/repos/wordpress-mobile/WordPress-FluxC-Android,36240789,749,1790890,175254508,72,"I wondered this myself. The response to the upload request does return a list of successfully uploaded media so we should be able to compare that list to the list we asked to upload and figure out what failed, but that's a task for another day.",946222049,2018-03-17 10:40:39 UTC,Clarify,2,26,31,270,24,8,662023,CONTRIBUTOR,True,2018-03-20T10:27:38Z,https://github.com/wordpress-mobile/WordPress-FluxC-Android/pull/749#discussion_r175254508,18,modified,96,0,96
42639030,https://api.github.com/repos/wordpress-mobile/WordPress-FluxC-Android,18554814,221,6647042,90147167,84,"Agreed - interestingly, `getClass() != other.getClass()` is what the IntelliJ default spits out if you use the generator.",563765508,2016-11-30 00:35:10 UTC,Reject,4,32,31,2468,41,27,4031052,CONTRIBUTOR,True,2016-11-30T15:22:59Z,https://github.com/wordpress-mobile/WordPress-FluxC-Android/pull/221#discussion_r90147167,21,modified,17,0,17
42639030,https://api.github.com/repos/wordpress-mobile/WordPress-FluxC-Android,35275617,717,205127,169705335,143,"We should add a comment about this though, so it's not added by someone else by mistake later. I'll do that before we merge this.",923000859,2018-02-21 16:55:52 UTC,Clarify,1,5,28,357,65,4,3903757,CONTRIBUTOR,True,2018-02-21T16:55:53Z,https://github.com/wordpress-mobile/WordPress-FluxC-Android/pull/717#discussion_r169705335,27,modified,7,0,7
42639030,https://api.github.com/repos/wordpress-mobile/WordPress-FluxC-Android,20948939,302,6647042,99178619,37,Isn't this dangerous? What if a user adds a self-hosted Jetpack site connected to a WP.com account other than the one logged into? Then things like `SiteStore.getWPComSites()` no longer mean what we might think they mean.,611089339,2017-02-02 17:47:35 UTC,Clarify,6,13,16,216,130,12,9613966,CONTRIBUTOR,False,2017-02-08T16:33:30Z,https://github.com/wordpress-mobile/WordPress-FluxC-Android/pull/302#discussion_r99178619,5,modified,7,2,9
42639030,https://api.github.com/repos/wordpress-mobile/WordPress-FluxC-Android,21554258,325,6647042,102237509,23,Do you know why we're setting the progress to `0` here while the corresponding cases in `MediaRestClient` send progress `1`?,628106427,2017-02-21 15:41:38 UTC,Clarify,7,4,8,94,27,5,9613966,CONTRIBUTOR,False,2017-02-22T11:25:55Z,https://github.com/wordpress-mobile/WordPress-FluxC-Android/pull/325#discussion_r102237509,3,modified,33,9,42
42639030,https://api.github.com/repos/wordpress-mobile/WordPress-FluxC-Android,28043718,542,205127,135791478,181,I haven't checked the `ThemeSqlUtils` yet but shouldn't this method be named as `insertOrUpdate`?,770590822,2017-08-29 13:39:28 UTC,Clarify,2,32,50,1054,0,17,662023,CONTRIBUTOR,False,2017-08-30T23:33:31Z,https://github.com/wordpress-mobile/WordPress-FluxC-Android/pull/542#discussion_r135791478,30,modified,1,1,2
42639030,https://api.github.com/repos/wordpress-mobile/WordPress-FluxC-Android,36240789,749,6647042,175460559,33,"`ReleaseStack_WPComBase` 's `mNextEvent` is private, and the `mNextEvent = TestEvents.NONE` in there doesn't actually affect `mNextEvent` in its subclasses - they're two different objects. So, it's still necessary to reset the `mNextEvent` here if we want to ensure a clean start for each test.",942643651,2018-03-19 14:46:40 UTC,Clarify,2,26,31,270,24,8,662023,CONTRIBUTOR,False,2018-03-20T10:27:38Z,https://github.com/wordpress-mobile/WordPress-FluxC-Android/pull/749#discussion_r175460559,10,modified,1,1,2
42639030,https://api.github.com/repos/wordpress-mobile/WordPress-FluxC-Android,27538372,533,6647042,137299994,72,"Great suggestion! I made some `.json` file resources instead, I think it's the cleanest way to do this: adbcb2d.",775118820,2017-09-06 15:19:59 UTC,Emphasis,19,24,56,3008,46,32,40213,CONTRIBUTOR,True,2017-09-21T14:19:47Z,https://github.com/wordpress-mobile/WordPress-FluxC-Android/pull/533#discussion_r137299994,41,modified,8,0,8
42639030,https://api.github.com/repos/wordpress-mobile/WordPress-FluxC-Android,30967492,606,205127,149830329,15,"I even thought that this would stand out and I should mention it in the PR description, but completely forgot about it.",831381707,2017-11-08 23:40:36 UTC,Clarify,2,3,6,123,2,3,4031052,CONTRIBUTOR,True,2017-11-08T23:40:36Z,https://github.com/wordpress-mobile/WordPress-FluxC-Android/pull/606#discussion_r149830329,5,modified,8,5,13
42639030,https://api.github.com/repos/wordpress-mobile/WordPress-FluxC-Android,16093741,109,6647042,74266760,6,"If we don't plan on supporting any sub-endpoints anytime soon (`.../post-formats/new/`?), we can simplify this to `new WPComEndpoint(getEndpoint() + ""post-formats/"")` and drop `PostFormatsEndpoint` (see, e.g., the `/users/new/` endpoint below).",489087626,2016-08-10 15:24:38 UTC,Clarify,1,6,13,344,19,15,9613966,CONTRIBUTOR,False,2016-08-10T16:42:51Z,https://github.com/wordpress-mobile/WordPress-FluxC-Android/pull/109#discussion_r74266760,9,modified,83,38,121
42639030,https://api.github.com/repos/wordpress-mobile/WordPress-FluxC-Android,29017818,566,299591,143449520,5,We should switch to Android injectors at some point,803619601,2017-10-09 12:09:30 UTC,Clarify,3,3,14,216,199,30,40213,CONTRIBUTOR,False,2017-10-09T12:23:01Z,https://github.com/wordpress-mobile/WordPress-FluxC-Android/pull/566#discussion_r143449520,12,modified,1,1,2
42639030,https://api.github.com/repos/wordpress-mobile/WordPress-FluxC-Android,25467610,469,6647042,123369743,22,We can probably name this something like `removeWPComRestSitesAbsentFromList` for a bit of extra clarity - what do you think?,714121967,2017-06-21 21:23:24 UTC,Clarify,4,8,17,142,5,7,9613966,CONTRIBUTOR,False,2017-06-27T14:59:07Z,https://github.com/wordpress-mobile/WordPress-FluxC-Android/pull/469#discussion_r123369743,6,modified,4,6,10
42639030,https://api.github.com/repos/wordpress-mobile/WordPress-FluxC-Android,28043718,542,205127,136010020,49,Another issue here is that `getSiteId` will return the remote id and not the local one. We should be using the local one here.,771482869,2017-08-30 08:56:02 UTC,Clarify,2,32,50,1054,0,17,662023,CONTRIBUTOR,False,2017-08-30T23:33:31Z,https://github.com/wordpress-mobile/WordPress-FluxC-Android/pull/542#discussion_r136010020,42,modified,3,12,15
42639030,https://api.github.com/repos/wordpress-mobile/WordPress-FluxC-Android,16418505,77,299591,76272838,435,"Note: If we decide to not do that, then we should update the example app and dispatch REMOVE_POST in OnPostChanged, so if we tap the ""Delete Post"" button several time in the example it won't do weird things.",499660668,2016-08-25 16:02:42 UTC,Reject,7,18,115,4234,52,41,40213,CONTRIBUTOR,False,2016-08-26T15:58:31Z,https://github.com/wordpress-mobile/WordPress-FluxC-Android/pull/77#discussion_r76272838,Not Available,Not Available,Not Available,Not Available,Not Available
42639030,https://api.github.com/repos/wordpress-mobile/WordPress-FluxC-Android,25467610,469,6647042,123368527,17,We should still handle the [duplicate sites case](https://github.com/wordpress-mobile/WordPress-FluxC-Android/blob/619b1804f03d1faa2dd18be6131c1c252c052043/fluxc/src/main/java/org/wordpress/android/fluxc/store/SiteStore.java#L842-L844) here.,714121967,2017-06-21 21:18:05 UTC,Clarify,4,8,17,142,5,7,9613966,CONTRIBUTOR,False,2017-06-27T14:59:07Z,https://github.com/wordpress-mobile/WordPress-FluxC-Android/pull/469#discussion_r123368527,6,modified,1,0,1
42639030,https://api.github.com/repos/wordpress-mobile/WordPress-FluxC-Android,35986072,736,299591,173092478,12,"Note I changed that to run `Restyle code` without changing every javadoc, but we could re-enable it.",937635182,2018-03-08 08:36:53 UTC,Clarify,7,14,13,54,18,5,40213,CONTRIBUTOR,False,2018-03-08T13:40:20Z,https://github.com/wordpress-mobile/WordPress-FluxC-Android/pull/736#discussion_r173092478,2,modified,1,0,1
42639030,https://api.github.com/repos/wordpress-mobile/WordPress-FluxC-Android,18054027,195,6647042,84303833,5,"Fixed in c165101, was meant to be Bordeaux!",538165589,2016-10-20 15:05:46 UTC,Emphasis,1,3,10,299,12,9,40213,CONTRIBUTOR,True,2016-10-20T15:16:41Z,https://github.com/wordpress-mobile/WordPress-FluxC-Android/pull/195#discussion_r84303833,8,modified,8,8,16
42639030,https://api.github.com/repos/wordpress-mobile/WordPress-FluxC-Android,23795778,424,6647042,113179355,17,"> we should call `notifyMediaUploaded` with an error and we should also call `removeCallFromCurrentUploadsMap`

Done in 83e0939.

> (I wonder if we should move this to `notifyMediaUploaded` to make sure we don't forget it)

My thoughts exactly - noticed a few other pre-existing cases where we aren't calling `removeCallFromCurrentUploadsMap()`. Moved in b592064.",677789525,2017-04-25 12:20:11 UTC,Clarify,2,13,11,141,39,3,40213,CONTRIBUTOR,True,2017-04-25T19:21:56Z,https://github.com/wordpress-mobile/WordPress-FluxC-Android/pull/424#discussion_r113179355,2,modified,31,8,39
42639030,https://api.github.com/repos/wordpress-mobile/WordPress-FluxC-Android,32929253,666,1790890,159007093,15,"Before I started the code review I commented that updating an existing tag isn't working, and I believe this is why. If I edit a tag name, then the updated slug will be passed here. Instead, it needs to pass the pre-existing slug.",875357738,2017-12-28 22:36:01 UTC,Clarify,3,6,6,118,50,5,3903757,CONTRIBUTOR,False,2017-12-28T22:36:01Z,https://github.com/wordpress-mobile/WordPress-FluxC-Android/pull/666#discussion_r159007093,5,modified,5,1,6
42639030,https://api.github.com/repos/wordpress-mobile/WordPress-FluxC-Android,20314703,274,205127,101021610,408,"Same issue mentioned in [handleMediaFetched](https://github.com/wordpress-mobile/WordPress-FluxC-Android/pull/274/files#r101021343) could happen here. This is slightly different as there is no later `null` check, but we should probably check for it before adding to list.",618086895,2017-02-14 12:16:06 UTC,Clarify,3,66,90,1350,1049,15,662023,CONTRIBUTOR,False,2017-02-15T13:46:26Z,https://github.com/wordpress-mobile/WordPress-FluxC-Android/pull/274#discussion_r101021610,66,modified,5,5,10
